ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
13075097,Neu Boltenhagen,13,Mecklenburg-Vorpommern,610,313,297,26,19,7,10,-1,-1,4.3,3.1,1.1,1.6,,
13075120,Rubenow,13,Mecklenburg-Vorpommern,791,400,391,30,22,8,-1,-1,-1,3.8,2.8,1.0,-0.1,,
13075146,Wusterhusen,13,Mecklenburg-Vorpommern,1158,585,573,55,36,19,27,20,7,4.7,3.1,1.6,2.3,1.7,0.6
13075036,Görmin,13,Mecklenburg-Vorpommern,889,466,423,34,24,10,7,-1,-1,3.8,2.7,1.1,0.8,,
13075082,"Loitz, Stadt",13,Mecklenburg-Vorpommern,4420,2181,2239,200,166,34,154,123,31,4.5,3.8,0.8,3.5,2.8,0.7
13075123,Sassen-Trantow,13,Mecklenburg-Vorpommern,855,419,436,48,25,23,48,22,26,5.6,2.9,2.7,5.6,2.6,3.0
13075004,Altwigshagen,13,Mecklenburg-Vorpommern,412,218,194,23,19,4,19,-1,-1,5.6,4.6,1.0,4.6,,
13075033,Ferdinandshof,13,Mecklenburg-Vorpommern,2719,1321,1398,126,105,21,66,52,14,4.6,3.9,0.8,2.4,1.9,0.5
13075045,Hammer a.d. Uecker,13,Mecklenburg-Vorpommern,478,242,236,26,22,4,29,24,5,5.4,4.6,0.8,6.1,5.0,1.0
13075048,Heinrichswalde,13,Mecklenburg-Vorpommern,422,219,203,11,7,4,-1,-1,-1,2.6,1.7,0.9,-0.2,,
13075118,Rothemühl,13,Mecklenburg-Vorpommern,301,157,144,9,6,3,-1,-1,-1,3.0,2.0,1.0,-0.3,,
13075131,"Torgelow, Stadt",13,Mecklenburg-Vorpommern,9436,4679,4757,466,366,100,504,397,107,4.9,3.9,1.1,5.3,4.2,1.1
13075143,Wilhelmsburg,13,Mecklenburg-Vorpommern,777,419,358,26,-1,-1,17,-1,-1,3.3,,,2.2,,
13075017,Brietzig,13,Mecklenburg-Vorpommern,198,104,94,6,6,n/a,-1,-1,-1,3.0,3.0,,-0.5,,
13075032,Fahrenwalde,13,Mecklenburg-Vorpommern,309,170,139,14,-1,-1,8,-1,-1,4.5,,,2.6,,
13075042,Groß Luckow,13,Mecklenburg-Vorpommern,210,112,98,9,6,3,-1,-1,-1,4.3,2.9,1.4,-0.5,,
13075055,Jatznick,13,Mecklenburg-Vorpommern,2278,1160,1118,82,62,20,45,36,9,3.6,2.7,0.9,2.0,1.6,0.4
13075063,Koblentz,13,Mecklenburg-Vorpommern,210,110,100,4,-1,-1,-1,-1,-1,1.9,,,-0.5,,
13075071,Krugsdorf,13,Mecklenburg-Vorpommern,409,206,203,18,11,7,7,-1,-1,4.4,2.7,1.7,1.7,,
13075103,Nieden,13,Mecklenburg-Vorpommern,167,84,83,10,7,3,-1,-1,-1,6.0,4.2,1.8,-0.6,,
13075104,Papendorf,13,Mecklenburg-Vorpommern,223,109,114,16,-1,-1,-1,-1,-1,7.2,,,-0.4,,
13075109,Polzow,13,Mecklenburg-Vorpommern,237,116,121,6,6,n/a,5,5,n/a,2.5,2.5,,2.1,2.1,
13075115,Rollwitz,13,Mecklenburg-Vorpommern,925,475,450,42,36,6,23,20,3,4.5,3.9,0.6,2.5,2.2,0.3
13075126,Schönwalde,13,Mecklenburg-Vorpommern,453,239,214,14,-1,-1,11,-1,-1,3.1,,,2.4,,
13075138,Viereck,13,Mecklenburg-Vorpommern,1049,570,479,43,26,17,23,18,5,4.1,2.5,1.6,2.2,1.7,0.5
13075149,Zerrenthin,13,Mecklenburg-Vorpommern,467,225,242,13,9,4,5,-1,-1,2.8,1.9,0.9,1.1,,
13075058,Karlshagen,13,Mecklenburg-Vorpommern,3184,1511,1673,173,131,42,111,83,28,5.4,4.1,1.3,3.5,2.6,0.9
13075092,Mölschow,13,Mecklenburg-Vorpommern,794,408,386,35,25,10,45,31,14,4.4,3.1,1.3,5.7,3.9,1.8
13075106,Peenemünde,13,Mecklenburg-Vorpommern,249,147,102,19,14,5,29,23,6,7.6,5.6,2.0,11.6,9.2,2.4
13075133,Trassenheide,13,Mecklenburg-Vorpommern,904,433,471,47,28,19,70,48,22,5.2,3.1,2.1,7.7,5.3,2.4
13075151,Zinnowitz,13,Mecklenburg-Vorpommern,3970,1897,2073,215,142,73,269,195,74,5.4,3.6,1.8,6.8,4.9,1.9
13075010,Benz,13,Mecklenburg-Vorpommern,999,507,492,56,29,27,39,32,7,5.6,2.9,2.7,3.9,3.2,0.7
13075026,Dargen,13,Mecklenburg-Vorpommern,561,282,279,38,22,16,22,17,5,6.8,3.9,2.9,3.9,3.0,0.9
13075034,Garz,13,Mecklenburg-Vorpommern,252,121,131,10,6,4,-1,-1,-1,4.0,2.4,1.6,-0.4,,
13075056,Kamminke,13,Mecklenburg-Vorpommern,262,126,136,17,-1,-1,6,6,n/a,6.5,,,2.3,2.3,
13075065,Korswandt,13,Mecklenburg-Vorpommern,601,305,296,22,13,9,22,11,11,3.7,2.2,1.5,3.7,1.8,1.8
13075066,Koserow,13,Mecklenburg-Vorpommern,1745,827,918,91,67,24,119,88,31,5.2,3.8,1.4,6.8,5.0,1.8
13075080,Loddin,13,Mecklenburg-Vorpommern,969,477,492,54,37,17,68,54,14,5.6,3.8,1.8,7.0,5.6,1.4
13075090,Mellenthin,13,Mecklenburg-Vorpommern,441,221,220,21,16,5,24,15,9,4.8,3.6,1.1,5.4,3.4,2.0
13075111,Pudagla,13,Mecklenburg-Vorpommern,454,223,231,29,21,8,9,-1,-1,6.4,4.6,1.8,2.0,,
13075114,Rankwitz,13,Mecklenburg-Vorpommern,581,299,282,26,22,4,11,7,4,4.5,3.8,0.7,1.9,1.2,0.7
13075129,Stolpe auf Usedom,13,Mecklenburg-Vorpommern,367,191,176,17,12,5,8,8,n/a,4.6,3.3,1.4,2.2,2.2,
13075135,Ückeritz,13,Mecklenburg-Vorpommern,1007,489,518,42,31,11,41,32,9,4.2,3.1,1.1,4.1,3.2,0.9
13075137,"Usedom, Stadt",13,Mecklenburg-Vorpommern,1785,889,896,61,50,11,39,32,7,3.4,2.8,0.6,2.2,1.8,0.4
13075148,Zempin,13,Mecklenburg-Vorpommern,938,451,487,56,41,15,53,39,14,6.0,4.4,1.6,5.7,4.2,1.5
13075152,Zirchow,13,Mecklenburg-Vorpommern,586,308,278,25,14,11,25,12,13,4.3,2.4,1.9,4.3,2.0,2.2
13075006,Bandelin,13,Mecklenburg-Vorpommern,528,267,261,30,23,7,21,11,10,5.7,4.4,1.3,4.0,2.1,1.9
13075040,Gribow,13,Mecklenburg-Vorpommern,158,74,84,4,-1,-1,-1,-1,-1,2.5,,,-0.6,,
13075041,Groß Kiesow,13,Mecklenburg-Vorpommern,1252,649,603,63,36,27,32,23,9,5.0,2.9,2.2,2.6,1.8,0.7
13075043,Groß Polzin,13,Mecklenburg-Vorpommern,408,221,187,12,7,5,6,-1,-1,2.9,1.7,1.2,1.5,,
13075044,"Gützkow, Stadt",13,Mecklenburg-Vorpommern,3093,1552,1541,124,101,23,79,68,11,4.0,3.3,0.7,2.6,2.2,0.4
13075057,Karlsburg,13,Mecklenburg-Vorpommern,1263,625,638,58,42,16,57,39,18,4.6,3.3,1.3,4.5,3.1,1.4
13075061,Klein Bünzow,13,Mecklenburg-Vorpommern,711,360,351,18,15,3,17,13,4,2.5,2.1,0.4,2.4,1.8,0.6
13075086,Lühmannsdorf,13,Mecklenburg-Vorpommern,669,338,331,33,25,8,27,20,7,4.9,3.7,1.2,4.0,3.0,1.0
13075094,Murchin,13,Mecklenburg-Vorpommern,833,439,394,36,28,8,32,24,8,4.3,3.4,1.0,3.8,2.9,1.0
13075121,Rubkow,13,Mecklenburg-Vorpommern,645,331,314,29,19,10,24,16,8,4.5,2.9,1.6,3.7,2.5,1.2
13075125,Schmatzin,13,Mecklenburg-Vorpommern,304,157,147,13,-1,-1,-1,-1,-1,4.3,,,-0.3,,
13075145,Wrangelsburg,13,Mecklenburg-Vorpommern,196,91,105,11,8,3,-1,-1,-1,5.6,4.1,1.5,-0.5,,
13075150,Ziethen,13,Mecklenburg-Vorpommern,469,246,223,29,26,3,11,7,4,6.2,5.5,0.6,2.3,1.5,0.9
13075154,Züssow,13,Mecklenburg-Vorpommern,1318,686,632,49,34,15,41,30,11,3.7,2.6,1.1,3.1,2.3,0.8
13076014,"Boizenburg/ Elbe, Stadt",13,Mecklenburg-Vorpommern,10379,5127,5252,670,461,209,686,504,182,6.5,4.4,2.0,6.6,4.9,1.8
13076060,"Hagenow, Stadt",13,Mecklenburg-Vorpommern,11697,5782,5915,700,492,208,783,592,191,6.0,4.2,1.8,6.7,5.1,1.6
13076088,"Lübtheen, Stadt",13,Mecklenburg-Vorpommern,4784,2515,2269,225,171,54,172,118,54,4.7,3.6,1.1,3.6,2.5,1.1
13076090,"Ludwigslust, Stadt",13,Mecklenburg-Vorpommern,12255,5931,6324,791,576,215,788,556,232,6.5,4.7,1.8,6.4,4.5,1.9
13076108,"Parchim, Stadt",13,Mecklenburg-Vorpommern,17918,8696,9222,1085,827,258,2027,1625,402,6.1,4.6,1.4,11.3,9.1,2.2
13076009,Bengerstorf,13,Mecklenburg-Vorpommern,555,280,275,39,21,18,7,4,3,7.0,3.8,3.2,1.3,0.7,0.5
13076010,Besitz,13,Mecklenburg-Vorpommern,440,226,214,31,19,12,-1,-1,-1,7.0,4.3,2.7,-0.2,,
13076016,Brahlstorf,13,Mecklenburg-Vorpommern,712,363,349,41,31,10,19,16,3,5.8,4.4,1.4,2.7,2.2,0.4
13076030,Dersenow,13,Mecklenburg-Vorpommern,476,253,223,33,26,7,6,-1,-1,6.9,5.5,1.5,1.3,,
13076054,Gresse,13,Mecklenburg-Vorpommern,670,357,313,28,18,10,18,9,9,4.2,2.7,1.5,2.7,1.3,1.3
13076055,Greven,13,Mecklenburg-Vorpommern,699,378,321,41,26,15,26,23,3,5.9,3.7,2.1,3.7,3.3,0.4
13076102,Neu Gülze,13,Mecklenburg-Vorpommern,774,404,370,44,26,18,16,8,8,5.7,3.4,2.3,2.1,1.0,1.0
13076106,Nostorf,13,Mecklenburg-Vorpommern,2280,1864,416,60,48,12,17,-1,-1,2.6,2.1,0.5,0.7,,
13076122,Schwanheide,13,Mecklenburg-Vorpommern,695,359,336,66,39,27,28,17,11,9.5,5.6,3.9,4.0,2.4,1.6
13076136,Teldau,13,Mecklenburg-Vorpommern,969,557,412,51,34,17,15,10,5,5.3,3.5,1.8,1.5,1.0,0.5
13076138,Tessin b. Boizenburg,13,Mecklenburg-Vorpommern,424,224,200,37,26,11,26,14,12,8.7,6.1,2.6,6.1,3.3,2.8
13076034,"Dömitz, Stadt",13,Mecklenburg-Vorpommern,3069,1505,1564,190,137,53,157,115,42,6.2,4.5,1.7,5.1,3.7,1.4
13076053,Grebs-Niendorf,13,Mecklenburg-Vorpommern,566,294,272,28,17,11,42,21,21,4.9,3.0,1.9,7.4,3.7,3.7
13076067,Karenz,13,Mecklenburg-Vorpommern,232,113,119,16,13,3,-1,-1,-1,6.9,5.6,1.3,-0.4,,
13076093,Malk Göhren,13,Mecklenburg-Vorpommern,424,224,200,31,27,4,-1,-1,-1,7.3,6.4,0.9,-0.2,,
13076094,Malliß,13,Mecklenburg-Vorpommern,1150,594,556,80,68,12,31,22,9,7.0,5.9,1.0,2.7,1.9,0.8
13076103,Neu Kaliß,13,Mecklenburg-Vorpommern,1974,972,1002,115,74,41,86,60,26,5.8,3.7,2.1,4.4,3.0,1.3
13076143,Vielank,13,Mecklenburg-Vorpommern,1322,677,645,63,40,23,42,31,11,4.8,3.0,1.7,3.2,2.3,0.8
13076040,Gallin-Kuppentin,13,Mecklenburg-Vorpommern,472,241,231,19,12,7,5,-1,-1,4.0,2.5,1.5,1.1,,
13076043,Gischow,13,Mecklenburg-Vorpommern,252,130,122,7,-1,-1,8,-1,-1,2.8,,,3.2,,
13076051,Granzin,13,Mecklenburg-Vorpommern,451,226,225,24,-1,-1,-1,-1,-1,5.3,,,-0.2,,
13076075,Kreien,13,Mecklenburg-Vorpommern,390,207,183,23,19,4,12,8,4,5.9,4.9,1.0,3.1,2.1,1.0
13076077,Kritzow,13,Mecklenburg-Vorpommern,453,235,218,11,5,6,9,9,n/a,2.4,1.1,1.3,2.0,2.0,
13076089,"Lübz, Stadt",13,Mecklenburg-Vorpommern,6281,3023,3258,371,297,74,323,268,55,5.9,4.7,1.2,5.1,4.3,0.9
13076095,Marnitz,13,Mecklenburg-Vorpommern,768,374,394,37,22,15,17,11,6,4.8,2.9,2.0,2.2,1.4,0.8
13076109,Passow,13,Mecklenburg-Vorpommern,676,349,327,31,20,11,32,19,13,4.6,3.0,1.6,4.7,2.8,1.9
13076125,Siggelkow,13,Mecklenburg-Vorpommern,863,440,423,35,28,7,23,13,10,4.1,3.2,0.8,2.7,1.5,1.2
13076132,Suckow,13,Mecklenburg-Vorpommern,507,248,259,20,15,5,6,-1,-1,3.9,3.0,1.0,1.2,,
13076137,Tessenow,13,Mecklenburg-Vorpommern,569,298,271,29,24,5,23,12,11,5.1,4.2,0.9,4.0,2.1,1.9
13076151,Werder,13,Mecklenburg-Vorpommern,393,194,199,19,14,5,15,11,4,4.8,3.6,1.3,3.8,2.8,1.0
13076165,Gehlsbach,13,Mecklenburg-Vorpommern,517,276,241,27,21,6,18,15,3,5.2,4.1,1.2,3.5,2.9,0.6
13076032,Dobbertin,13,Mecklenburg-Vorpommern,1142,624,518,50,36,14,46,35,11,4.4,3.2,1.2,4.0,3.1,1.0
13076048,"Goldberg, Stadt",13,Mecklenburg-Vorpommern,3683,1802,1881,200,166,34,130,106,24,5.4,4.5,0.9,3.5,2.9,0.7
13076096,Mestlin,13,Mecklenburg-Vorpommern,740,373,367,34,20,14,24,19,5,4.6,2.7,1.9,3.2,2.6,0.7
13076104,Neu Poserin,13,Mecklenburg-Vorpommern,519,271,248,28,17,11,31,14,17,5.4,3.3,2.1,6.0,2.7,3.3
13076135,Techentin,13,Mecklenburg-Vorpommern,721,382,339,40,30,10,18,-1,-1,5.5,4.2,1.4,2.5,,
13076003,Balow,13,Mecklenburg-Vorpommern,325,158,167,13,7,6,-1,-1,-1,4.0,2.2,1.8,-0.3,,
13076021,Brunow,13,Mecklenburg-Vorpommern,317,150,167,20,17,3,-1,-1,-1,6.3,5.4,0.9,-0.3,,
13076027,Dambeck,13,Mecklenburg-Vorpommern,273,144,129,18,9,9,20,9,11,6.6,3.3,3.3,7.3,3.3,4.0
13076037,Eldena,13,Mecklenburg-Vorpommern,1196,630,566,68,40,28,40,25,15,5.7,3.3,2.3,3.3,2.1,1.3
13076049,Gorlosen,13,Mecklenburg-Vorpommern,468,240,228,25,19,6,18,11,7,5.3,4.1,1.3,3.8,2.4,1.5
13076050,"Grabow, Stadt",13,Mecklenburg-Vorpommern,5556,2749,2807,318,246,72,230,181,49,5.7,4.4,1.3,4.1,3.3,0.9
13076069,Karstädt,13,Mecklenburg-Vorpommern,603,323,280,29,21,8,-1,-1,-1,4.8,3.5,1.3,-0.2,,
13076076,Kremmin,13,Mecklenburg-Vorpommern,239,124,115,12,5,7,15,10,5,5.0,2.1,2.9,6.3,4.2,2.1
13076097,Milow,13,Mecklenburg-Vorpommern,402,201,201,38,28,10,-1,-1,-1,9.5,7.0,2.5,-0.2,,
13076098,Möllenbeck,13,Mecklenburg-Vorpommern,184,96,88,11,8,3,-1,-1,-1,6.0,4.3,1.6,-0.5,,
13076100,Muchow,13,Mecklenburg-Vorpommern,290,141,149,14,9,5,-1,-1,-1,4.8,3.1,1.7,-0.3,,
13076115,Prislich,13,Mecklenburg-Vorpommern,689,336,353,54,38,16,15,11,4,7.8,5.5,2.3,2.2,1.6,0.6
13076127,Steesow,13,Mecklenburg-Vorpommern,198,101,97,13,-1,-1,18,15,3,6.6,,,9.1,7.6,1.5
13076161,Zierzow,13,Mecklenburg-Vorpommern,369,185,184,25,18,7,14,9,5,6.8,4.9,1.9,3.8,2.4,1.4
13076002,Alt Zachun,13,Mecklenburg-Vorpommern,358,174,184,20,12,8,10,7,3,5.6,3.4,2.2,2.8,2.0,0.8
13076004,Bandenitz,13,Mecklenburg-Vorpommern,469,245,224,26,20,6,11,11,n/a,5.5,4.3,1.3,2.3,2.3,
13076008,Belsch,13,Mecklenburg-Vorpommern,226,120,106,17,8,9,6,3,3,7.5,3.5,4.0,2.7,1.3,1.3
13076013,Bobzin,13,Mecklenburg-Vorpommern,256,136,120,17,14,3,13,6,7,6.6,5.5,1.2,5.1,2.3,2.7
13076019,Bresegard bei Picher,13,Mecklenburg-Vorpommern,288,145,143,15,11,4,8,-1,-1,5.2,3.8,1.4,2.8,,
13076041,Gammelin,13,Mecklenburg-Vorpommern,473,229,244,20,16,4,14,11,3,4.2,3.4,0.8,3.0,2.3,0.6
13076057,Groß Krams,13,Mecklenburg-Vorpommern,162,81,81,9,9,n/a,-1,-1,-1,5.6,5.6,,-0.6,,
13076064,Hoort,13,Mecklenburg-Vorpommern,590,299,291,34,16,18,20,7,13,5.8,2.7,3.1,3.4,1.2,2.2
13076065,Hülseburg,13,Mecklenburg-Vorpommern,154,90,64,11,6,5,-1,-1,-1,7.1,3.9,3.2,-0.6,,
13076070,Kirch Jesar,13,Mecklenburg-Vorpommern,619,316,303,36,24,12,11,8,3,5.8,3.9,1.9,1.8,1.3,0.5
13076079,Kuhstorf,13,Mecklenburg-Vorpommern,754,386,368,38,23,15,23,14,9,5.0,3.1,2.0,3.1,1.9,1.2
13076099,Moraas,13,Mecklenburg-Vorpommern,471,240,231,30,19,11,22,19,3,6.4,4.0,2.3,4.7,4.0,0.6
13076110,Pätow-Steegen,13,Mecklenburg-Vorpommern,388,199,189,20,14,6,6,6,n/a,5.2,3.6,1.5,1.5,1.5,
13076111,Picher,13,Mecklenburg-Vorpommern,643,308,335,52,39,13,31,25,6,8.1,6.1,2.0,4.8,3.9,0.9
13076116,Pritzier,13,Mecklenburg-Vorpommern,430,226,204,32,21,11,35,24,11,7.4,4.9,2.6,8.1,5.6,2.6
13076119,Redefin,13,Mecklenburg-Vorpommern,550,282,268,35,24,11,13,7,6,6.4,4.4,2.0,2.4,1.3,1.1
13076123,Setzin,13,Mecklenburg-Vorpommern,476,248,228,32,25,7,7,7,n/a,6.7,5.3,1.5,1.5,1.5,
13076131,Strohkirchen,13,Mecklenburg-Vorpommern,319,160,159,21,17,4,15,12,3,6.6,5.3,1.3,4.7,3.8,0.9
13076139,Toddin,13,Mecklenburg-Vorpommern,460,237,223,38,22,16,-1,-1,-1,8.3,4.8,3.5,-0.2,,
13076145,Warlitz,13,Mecklenburg-Vorpommern,425,217,208,29,17,12,8,3,5,6.8,4.0,2.8,1.9,0.7,1.2
13076001,Alt Krenzlin,13,Mecklenburg-Vorpommern,753,364,389,34,22,12,-1,-1,-1,4.5,2.9,1.6,-0.1,,
13076018,Bresegard bei Eldena,13,Mecklenburg-Vorpommern,200,101,99,11,7,4,-1,-1,-1,5.5,3.5,2.0,-0.5,,
13076046,Göhlen,13,Mecklenburg-Vorpommern,344,175,169,22,17,5,7,7,n/a,6.4,4.9,1.5,2.0,2.0,
13076058,Groß Laasch,13,Mecklenburg-Vorpommern,965,477,488,67,43,24,91,62,29,6.9,4.5,2.5,9.4,6.4,3.0
13076084,Leussow,13,Mecklenburg-Vorpommern,256,131,125,10,7,3,-1,-1,-1,3.9,2.7,1.2,-0.4,,
13076086,Lübesse,13,Mecklenburg-Vorpommern,712,368,344,36,26,10,69,53,16,5.1,3.7,1.4,9.7,7.4,2.2
13076087,Lüblow,13,Mecklenburg-Vorpommern,577,295,282,15,11,4,4,-1,-1,2.6,1.9,0.7,0.7,,
13076118,Rastow,13,Mecklenburg-Vorpommern,1909,950,959,82,52,30,32,20,12,4.3,2.7,1.6,1.7,1.0,0.6
13076134,Sülstorf,13,Mecklenburg-Vorpommern,848,434,414,43,26,17,10,4,6,5.1,3.1,2.0,1.2,0.5,0.7
13076141,Uelitz,13,Mecklenburg-Vorpommern,419,212,207,18,12,6,-1,-1,-1,4.3,2.9,1.4,-0.2,,
13076146,Warlow,13,Mecklenburg-Vorpommern,477,244,233,36,23,13,-1,-1,-1,7.5,4.8,2.7,-0.2,,
13076156,Wöbbelin,13,Mecklenburg-Vorpommern,893,465,428,65,49,16,89,58,31,7.3,5.5,1.8,10.0,6.5,3.5
13076012,Blievenstorf,13,Mecklenburg-Vorpommern,443,216,227,25,18,7,-1,-1,-1,5.6,4.1,1.6,-0.2,,
13076017,Brenz,13,Mecklenburg-Vorpommern,532,270,262,34,28,6,34,-1,-1,6.4,5.3,1.1,6.4,,
13076105,"Neustadt-Glewe, Stadt",13,Mecklenburg-Vorpommern,6748,3437,3311,343,242,101,332,248,84,5.1,3.6,1.5,4.9,3.7,1.2
13076035,Domsühl,13,Mecklenburg-Vorpommern,1315,667,648,65,48,17,51,30,21,4.9,3.7,1.3,3.9,2.3,1.6
13076056,Groß Godems,13,Mecklenburg-Vorpommern,406,199,207,19,10,9,9,-1,-1,4.7,2.5,2.2,2.2,,
13076068,Karrenzin,13,Mecklenburg-Vorpommern,563,277,286,27,19,8,6,-1,-1,4.8,3.4,1.4,1.1,,
13076085,Lewitzrand,13,Mecklenburg-Vorpommern,1413,714,699,69,48,21,34,22,12,4.9,3.4,1.5,2.4,1.6,0.8
13076120,Rom,13,Mecklenburg-Vorpommern,802,415,387,51,36,15,25,19,6,6.4,4.5,1.9,3.1,2.4,0.7
13076126,Spornitz,13,Mecklenburg-Vorpommern,1285,645,640,86,63,23,74,49,25,6.7,4.9,1.8,5.8,3.8,1.9
13076129,Stolpe,13,Mecklenburg-Vorpommern,352,180,172,22,15,7,22,16,6,6.2,4.3,2.0,6.2,4.5,1.7
13076160,Ziegendorf,13,Mecklenburg-Vorpommern,598,301,297,37,30,7,22,16,6,6.2,5.0,1.2,3.7,2.7,1.0
13076162,Zölkow,13,Mecklenburg-Vorpommern,800,408,392,42,37,5,8,8,n/a,5.2,4.6,0.6,1.0,1.0,
13076164,Obere Warnow,13,Mecklenburg-Vorpommern,782,400,382,51,44,7,28,-1,-1,6.5,5.6,0.9,3.6,,
13076006,Barkhagen,13,Mecklenburg-Vorpommern,606,302,304,28,19,9,21,13,8,4.6,3.1,1.5,3.5,2.1,1.3
13076114,"Plau am See, Stadt",13,Mecklenburg-Vorpommern,6055,2961,3094,421,321,100,432,329,103,7.0,5.3,1.7,7.1,5.4,1.7
13076166,Ganzlin,13,Mecklenburg-Vorpommern,1450,749,701,92,71,21,80,57,23,6.3,4.9,1.4,5.5,3.9,1.6
13076011,Blankenberg,13,Mecklenburg-Vorpommern,387,196,191,22,18,4,18,14,4,5.7,4.7,1.0,4.7,3.6,1.0
13076015,Borkow,13,Mecklenburg-Vorpommern,424,211,213,25,22,3,-1,-1,-1,5.9,5.2,0.7,-0.2,,
13076020,"Brüel, Stadt",13,Mecklenburg-Vorpommern,2605,1287,1318,130,105,25,84,63,21,5.0,4.0,1.0,3.2,2.4,0.8
13076026,Dabel,13,Mecklenburg-Vorpommern,1442,713,729,67,54,13,62,50,12,4.6,3.7,0.9,4.3,3.5,0.8
13076062,Hohen Pritz,13,Mecklenburg-Vorpommern,373,190,183,17,-1,-1,8,-1,-1,4.6,,,2.1,,
13076072,Kobrow,13,Mecklenburg-Vorpommern,417,229,188,18,11,7,7,-1,-1,4.3,2.6,1.7,1.7,,
13076078,Kuhlen-Wendorf,13,Mecklenburg-Vorpommern,792,412,380,47,38,9,32,23,9,5.9,4.8,1.1,4.0,2.9,1.1
13076081,Langen Jarchow,13,Mecklenburg-Vorpommern,260,134,126,21,14,7,-1,-1,-1,8.1,5.4,2.7,-0.4,,
13076101,Mustin,13,Mecklenburg-Vorpommern,389,197,192,30,24,6,19,9,10,7.7,6.2,1.5,4.9,2.3,2.6
13076128,"Sternberg, Stadt",13,Mecklenburg-Vorpommern,4313,2065,2248,203,154,49,223,172,51,4.7,3.6,1.1,5.2,4.0,1.2
13076148,Weitendorf,13,Mecklenburg-Vorpommern,392,199,193,30,23,7,23,-1,-1,7.7,5.9,1.8,5.9,,
13076155,Witzin,13,Mecklenburg-Vorpommern,450,231,219,29,24,5,12,-1,-1,6.4,5.3,1.1,2.7,,
13076157,Zahrensdorf,13,Mecklenburg-Vorpommern,310,156,154,16,11,5,8,-1,-1,5.2,3.5,1.6,2.6,,
13076036,Dümmer,13,Mecklenburg-Vorpommern,1430,713,717,68,48,20,46,36,10,4.8,3.4,1.4,3.2,2.5,0.7
13076063,Holthusen,13,Mecklenburg-Vorpommern,889,452,437,53,34,19,61,42,19,6.0,3.8,2.1,6.9,4.7,2.1
13076071,Klein Rogahn,13,Mecklenburg-Vorpommern,1299,640,659,65,41,24,18,13,5,5.0,3.2,1.8,1.4,1.0,0.4
13076107,Pampow,13,Mecklenburg-Vorpommern,2943,1427,1516,178,126,52,228,160,68,6.0,4.3,1.8,7.7,5.4,2.3
13076121,Schossin,13,Mecklenburg-Vorpommern,240,125,115,10,6,4,8,4,4,4.2,2.5,1.7,3.3,1.7,1.7
13076130,Stralendorf,13,Mecklenburg-Vorpommern,1389,691,698,69,43,26,43,33,10,5.0,3.1,1.9,3.1,2.4,0.7
13076147,Warsow,13,Mecklenburg-Vorpommern,645,331,314,33,18,15,12,9,3,5.1,2.8,2.3,1.9,1.4,0.5
13076154,Wittenförden,13,Mecklenburg-Vorpommern,2567,1283,1284,154,102,52,146,90,56,6.0,4.0,2.0,5.7,3.5,2.2
13076163,Zülow,13,Mecklenburg-Vorpommern,151,67,84,7,7,n/a,-1,-1,-1,4.6,4.6,,-0.7,,
13076152,"Wittenburg, Stadt",13,Mecklenburg-Vorpommern,6385,3267,3118,362,250,112,468,311,157,5.7,3.9,1.8,7.3,4.9,2.5
13076153,Wittendörp,13,Mecklenburg-Vorpommern,2914,1490,1424,163,110,53,66,50,16,5.6,3.8,1.8,2.3,1.7,0.5
13076039,Gallin,13,Mecklenburg-Vorpommern,569,285,284,35,16,19,45,29,16,6.2,2.8,3.3,7.9,5.1,2.8
13076073,Kogel,13,Mecklenburg-Vorpommern,653,336,317,37,23,14,11,-1,-1,5.7,3.5,2.1,1.7,,
13076092,Lüttow-Valluhn,13,Mecklenburg-Vorpommern,850,450,400,55,35,20,89,63,26,6.5,4.1,2.4,10.5,7.4,3.1
13076142,Vellahn,13,Mecklenburg-Vorpommern,2723,1423,1300,167,108,59,157,108,49,6.1,4.0,2.2,5.8,4.0,1.8
13076159,"Zarrentin am Schaalsee, Stadt",13,Mecklenburg-Vorpommern,5103,2588,2515,301,188,113,243,160,83,5.9,3.7,2.2,4.8,3.1,1.6
13076005,Banzkow,13,Mecklenburg-Vorpommern,2746,1363,1383,148,98,50,82,54,28,5.4,3.6,1.8,3.0,2.0,1.0
13076007,Barnin,13,Mecklenburg-Vorpommern,489,244,245,34,22,12,-1,-1,-1,7.0,4.5,2.5,-0.2,,
13076023,Bülow,13,Mecklenburg-Vorpommern,341,170,171,20,13,7,-1,-1,-1,5.9,3.8,2.1,-0.3,,
13076024,Cambs,13,Mecklenburg-Vorpommern,621,312,309,35,26,9,21,13,8,5.6,4.2,1.4,3.4,2.1,1.3
13076025,"Crivitz, Stadt",13,Mecklenburg-Vorpommern,4887,2354,2533,301,207,94,294,223,71,6.2,4.2,1.9,6.0,4.6,1.5
