ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
01057046,Lehmkuhlen,01,Schleswig-Holstein,1335,680,655,128,88,40,86,57,29,9.6,6.6,3.0,6.4,4.3,2.2
01057047,Löptin,01,Schleswig-Holstein,294,149,145,25,16,9,6,-1,-1,8.5,5.4,3.1,2.0,,
01057054,Nettelsee,01,Schleswig-Holstein,443,210,233,42,20,22,28,10,18,9.5,4.5,5.0,6.3,2.3,4.1
01057058,Pohnsdorf,01,Schleswig-Holstein,444,213,231,48,38,10,18,-1,-1,10.8,8.6,2.3,4.1,,
01057059,Postfeld,01,Schleswig-Holstein,472,239,233,32,17,15,9,6,3,6.8,3.6,3.2,1.9,1.3,0.6
01057066,Rastorf,01,Schleswig-Holstein,839,425,414,70,47,23,50,30,20,8.3,5.6,2.7,6.0,3.6,2.4
01057070,Schellhorn,01,Schleswig-Holstein,1511,729,782,123,79,44,116,74,42,8.1,5.2,2.9,7.7,4.9,2.8
01057084,Wahlstorf,01,Schleswig-Holstein,485,238,247,52,32,20,28,12,16,10.7,6.6,4.1,5.8,2.5,3.3
01057086,Warnau,01,Schleswig-Holstein,373,177,196,35,23,12,8,-1,-1,9.4,6.2,3.2,2.1,,
01057003,Barsbek,01,Schleswig-Holstein,550,267,283,60,44,16,20,-1,-1,10.9,8.0,2.9,3.6,,
01057006,Bendfeld,01,Schleswig-Holstein,210,94,116,30,20,10,-1,-1,-1,14.3,9.5,4.8,-0.5,,
01057012,Brodersdorf,01,Schleswig-Holstein,423,215,208,48,37,11,12,6,6,11.3,8.7,2.6,2.8,1.4,1.4
01057018,Fahren,01,Schleswig-Holstein,128,60,68,12,-1,-1,-1,-1,-1,9.4,,,-0.8,,
01057020,Fiefbergen,01,Schleswig-Holstein,573,281,292,58,38,20,10,6,4,10.1,6.6,3.5,1.7,1.0,0.7
01057028,Höhndorf,01,Schleswig-Holstein,399,193,206,46,32,14,-1,-1,-1,11.5,8.0,3.5,-0.3,,
01057039,Köhn,01,Schleswig-Holstein,798,407,391,93,65,28,28,22,6,11.7,8.1,3.5,3.5,2.8,0.8
01057040,Krokau,01,Schleswig-Holstein,417,204,213,46,28,18,8,-1,-1,11.0,6.7,4.3,1.9,,
01057041,Krummbek,01,Schleswig-Holstein,414,213,201,42,26,16,33,23,10,10.1,6.3,3.9,8.0,5.6,2.4
01057043,Laboe,01,Schleswig-Holstein,4922,2364,2558,439,344,95,549,429,120,8.9,7.0,1.9,11.2,8.7,2.4
01057049,Lutterbek,01,Schleswig-Holstein,368,190,178,35,22,13,-1,-1,-1,9.5,6.0,3.5,-0.3,,
