ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
14730200,"Mügeln, Stadt",14,Sachsen,6071,3002,3069,295,214,81,225,174,51,4.9,3.5,1.3,3.7,2.9,0.8
14730210,Naundorf,14,Sachsen,2354,1216,1138,107,69,38,60,31,29,4.5,2.9,1.6,2.5,1.3,1.2
14730230,"Oschatz, Stadt",14,Sachsen,14734,7188,7546,768,563,205,1456,1149,307,5.2,3.8,1.4,9.9,7.8,2.1
14730250,Rackwitz,14,Sachsen,4931,2539,2392,250,180,70,332,260,72,5.1,3.7,1.4,6.7,5.3,1.5
14730270,"Schkeuditz, Stadt",14,Sachsen,17443,8891,8552,944,649,295,1135,778,357,5.4,3.7,1.7,6.5,4.5,2.0
14730300,"Taucha, Stadt",14,Sachsen,15128,7323,7805,772,564,208,941,729,212,5.1,3.7,1.4,6.2,4.8,1.4
14730330,Wermsdorf,14,Sachsen,5309,2600,2709,230,157,73,158,112,46,4.3,3.0,1.4,3.0,2.1,0.9
14730340,Wiedemar,14,Sachsen,5208,2621,2587,263,170,93,296,220,76,5.0,3.3,1.8,5.7,4.2,1.5
14730010,Arzberg,14,Sachsen,1982,1021,961,88,61,27,35,26,9,4.4,3.1,1.4,1.8,1.3,0.5
14730030,Beilrode,14,Sachsen,4240,2137,2103,216,167,49,144,106,38,5.1,3.9,1.2,3.4,2.5,0.9
14730090,"Dommitzsch, Stadt",14,Sachsen,2564,1271,1293,122,97,25,67,51,16,4.8,3.8,1.0,2.6,2.0,0.6
14730120,Elsnig,14,Sachsen,1455,747,708,61,42,19,27,22,5,4.2,2.9,1.3,1.9,1.5,0.3
14730320,Trossin,14,Sachsen,1290,648,642,58,45,13,36,29,7,4.5,3.5,1.0,2.8,2.2,0.5
14730150,Krostitz,14,Sachsen,3763,1926,1837,217,136,81,204,125,79,5.8,3.6,2.2,5.4,3.3,2.1
14730280,Schönwölkau,14,Sachsen,2433,1227,1206,138,93,45,83,57,26,5.7,3.8,1.8,3.4,2.3,1.1
14730100,Dreiheide,14,Sachsen,2130,1074,1056,94,66,28,65,49,16,4.4,3.1,1.3,3.1,2.3,0.8
14730310,"Torgau, Stadt",14,Sachsen,20047,9901,10146,1053,808,245,1261,979,282,5.3,4.0,1.2,6.3,4.9,1.4
14730140,Jesewitz,14,Sachsen,3017,1523,1494,175,110,65,142,90,52,5.8,3.6,2.2,4.7,3.0,1.7
14730360,Zschepplin,14,Sachsen,2881,1441,1440,145,105,40,83,58,25,5.0,3.6,1.4,2.9,2.0,0.9
